Itm_Code,Month,Function_Description,Opn_Qty,Seq_No,Sal_Qty,Pur_Qty,Bal_Qty
GAB69622 ,6,SHOCK ABSORBER,0,122,0,0,0
GAB69622 ,7,SHOCK ABSORBER,0,122,0,0,0
GAB69622 ,8,SHOCK ABSORBER,0,122,0,0,0
GAB69622 ,9,SHOCK ABSORBER,0,122,0,0,0
GAB69622 ,10,SHOCK ABSORBER,0,122,0,4,4
GAB69622 ,11,SHOCK ABSORBER,0,122,0,0,4
GAB69622 ,12,SHOCK ABSORBER,0,122,0,0,4
GAB69624 ,1,SHOCK ABSORBER,0,123,10,10,0
GAB69624 ,2,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,3,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,4,SHOCK ABSORBER,0,123,10,10,0
GAB69624 ,5,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,6,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,7,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,8,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,9,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,10,SHOCK ABSORBER,0,123,24,24,0
GAB69624 ,11,SHOCK ABSORBER,0,123,0,0,0
GAB69624 ,12,SHOCK ABSORBER,0,123,0,0,0
GAB69675 ,1,SHOCK ABSORBER,62,124,36,120,146
GAB69675 ,2,SHOCK ABSORBER,62,124,6,0,140
GAB69675 ,3,SHOCK ABSORBER,62,124,10,0,130
GAB69675 ,4,SHOCK ABSORBER,62,124,22,0,108
GAB69675 ,5,SHOCK ABSORBER,62,124,0,0,108
GAB69675 ,6,SHOCK ABSORBER,62,124,34,0,74
GAB69675 ,7,SHOCK ABSORBER,62,124,44,0,30
GAB69675 ,8,SHOCK ABSORBER,62,124,30,0,0
GAB69675 ,9,SHOCK ABSORBER,62,124,0,0,0
GAB69675 ,10,SHOCK ABSORBER,62,124,12,150,138
GAB69675 ,11,SHOCK ABSORBER,62,124,16,0,122
GAB69675 ,12,SHOCK ABSORBER,62,124,16,0,106
GAB69724 ,1,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,2,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,3,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,4,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,5,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,6,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,7,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,8,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,9,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,10,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,11,SHOCK ABSORBER,0,125,0,0,0
GAB69724 ,12,SHOCK ABSORBER,0,125,0,0,0
GAB69916 ,1,SHOCK ABSORBER,0,126,0,10,10
GAB69916 ,2,SHOCK ABSORBER,0,126,0,0,10
GAB69916 ,3,SHOCK ABSORBER,0,126,0,0,10
GAB69916 ,4,SHOCK ABSORBER,0,126,2,0,8
GAB69916 ,5,SHOCK ABSORBER,0,126,0,0,8
GAB69916 ,6,SHOCK ABSORBER,0,126,0,0,8
GAB69916 ,7,SHOCK ABSORBER,0,126,0,0,8
GAB69916 ,8,SHOCK ABSORBER,0,126,0,0,8
GAB69916 ,9,SHOCK ABSORBER,0,126,0,0,8
GAB69916 ,10,SHOCK ABSORBER,0,126,2,0,6
GAB69916 ,11,SHOCK ABSORBER,0,126,4,0,2
GAB69916 ,12,SHOCK ABSORBER,0,126,0,0,2
GAB70006 ,1,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,2,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,3,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,4,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,5,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,6,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,7,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,8,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,9,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,10,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,11,SHOCK ABSORBER,0,127,0,0,0
GAB70006 ,12,SHOCK ABSORBER,0,127,0,0,0
GAB70071 ,1,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,2,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,3,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,4,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,5,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,6,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,7,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,8,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,9,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,10,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,11,SHOCK ABSORBER,2,128,0,0,0
GAB70071 ,12,SHOCK ABSORBER,2,128,0,0,0
GAB70096 ,1,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,2,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,3,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,4,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,5,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,6,SHOCK ABSORBER,10,129,0,0,10
GAB70096 ,7,SHOCK ABSORBER,10,129,2,0,8
GAB70096 ,8,SHOCK ABSORBER,10,129,0,0,8
GAB70096 ,9,SHOCK ABSORBER,10,129,0,0,8
GAB70096 ,10,SHOCK ABSORBER,10,129,0,0,8
GAB70096 ,11,SHOCK ABSORBER,10,129,0,0,8
GAB70096 ,12,SHOCK ABSORBER,10,129,0,0,8
GAB70204 ,1,SHOCK ABSORBER,0,130,0,0,0
GAB70204 ,2,SHOCK ABSORBER,0,130,0,0,0
GAB70204 ,3,SHOCK ABSORBER,0,130,0,0,0
GAB70204 ,4,SHOCK ABSORBER,0,130,0,0,0
GAB70204 ,5,SHOCK ABSORBER,0,130,0,0,0
GAB70204 ,6,SHOCK ABSORBER,0,130,0,20,20
GAB70204 ,7,SHOCK ABSORBER,0,130,4,0,16
GAB70204 ,8,SHOCK ABSORBER,0,130,2,0,14
GAB70204 ,9,SHOCK ABSORBER,0,130,4,0,10
GAB70204 ,10,SHOCK ABSORBER,0,130,0,0,10
GAB70204 ,11,SHOCK ABSORBER,0,130,6,0,4
GAB70204 ,12,SHOCK ABSORBER,0,130,0,0,4
GAB77975 ,1,SHOCK ABSORBER,0,131,0,4,4
GAB77975 ,2,SHOCK ABSORBER,0,131,0,0,4
GAB77975 ,3,SHOCK ABSORBER,0,131,0,0,4
GAB77975 ,4,SHOCK ABSORBER,0,131,0,16,20
GAB77975 ,5,SHOCK ABSORBER,0,131,0,0,20
GAB77975 ,6,SHOCK ABSORBER,0,131,0,0,20
GAB77975 ,7,SHOCK ABSORBER,0,131,0,0,20
GAB77975 ,8,SHOCK ABSORBER,0,131,2,0,18
GAB77975 ,9,SHOCK ABSORBER,0,131,0,0,18
GAB77975 ,10,SHOCK ABSORBER,0,131,0,0,18
GAB77975 ,11,SHOCK ABSORBER,0,131,0,0,18
GAB77975 ,12,SHOCK ABSORBER,0,131,0,0,18
GAB79900 ,1,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,2,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,3,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,4,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,5,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,6,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,7,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,8,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,9,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,10,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,11,SHOCK ABSORBER,0,132,0,0,0
GAB79900 ,12,SHOCK ABSORBER,0,132,0,0,0
GAB81446 ,1,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,2,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,3,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,4,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,5,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,6,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,7,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,8,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,9,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,10,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,11,SHOCK ABSORBER,0,133,0,0,0
GAB81446 ,12,SHOCK ABSORBER,0,133,0,0,0
GAB81495 ,1,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,2,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,3,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,4,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,5,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,6,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,7,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,8,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,9,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,10,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,11,SHOCK ABSORBER,0,134,0,0,0
GAB81495 ,12,SHOCK ABSORBER,0,134,0,0,0
GAB81514 ,1,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,2,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,3,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,4,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,5,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,6,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,7,SHOCK ABSORBER,0,135,36,36,0
GAB81514 ,8,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,9,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,10,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,11,SHOCK ABSORBER,0,135,0,0,0
GAB81514 ,12,SHOCK ABSORBER,0,135,0,0,0
GAB81517 ,1,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,2,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,3,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,4,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,5,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,6,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,7,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,8,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,9,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,10,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,11,SHOCK ABSORBER,0,136,0,0,0
GAB81517 ,12,SHOCK ABSORBER,0,136,0,0,0
GAB81789 ,1,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,2,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,3,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,4,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,5,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,6,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,7,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,8,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,9,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,10,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,11,SHOCK ABSORBER,0,137,0,0,0
GAB81789 ,12,SHOCK ABSORBER,0,137,0,0,0
GAB81916 ,1,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,2,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,3,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,4,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,5,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,6,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,7,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,8,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,9,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,10,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,11,SHOCK ABOSRBER,4,138,0,0,4
GAB81916 ,12,SHOCK ABOSRBER,4,138,0,0,4
GAB83136 ,1,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,2,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,3,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,4,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,5,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,6,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,7,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,8,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,9,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,10,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,11,SHOCK ABSORBER,6,139,0,0,6
GAB83136 ,12,SHOCK ABSORBER,6,139,0,0,6
GAB83155 ,1,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,2,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,3,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,4,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,5,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,6,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,7,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,8,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,9,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,10,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,11,SHOCK ABSORBER,0,1,0,0,0
GAB83155 ,12,SHOCK ABSORBER,0,1,0,0,0
GAB83303 ,1,SHOCK ABSORBER,12,140,0,0,12
GAB83303 ,2,SHOCK ABSORBER,12,140,0,0,12
GAB83303 ,3,SHOCK ABSORBER,12,140,0,0,12
GAB83303 ,4,SHOCK ABSORBER,12,140,0,0,12
GAB83303 ,5,SHOCK ABSORBER,12,140,4,0,8
GAB83303 ,6,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,7,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,8,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,9,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,10,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,11,SHOCK ABSORBER,12,140,0,0,8
GAB83303 ,12,SHOCK ABSORBER,12,140,0,0,8
GAB85005 ,1,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,2,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,3,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,4,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,5,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,6,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,7,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,8,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,9,SHOCK ABSORBER,4,141,0,0,4
GAB85005 ,10,SHOCK ABSORBER,4,141,2,0,2
GAB85005 ,11,SHOCK ABSORBER,4,141,0,0,2
GAB85005 ,12,SHOCK ABSORBER,4,141,0,0,2
GAB85308 ,1,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,2,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,3,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,4,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,5,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,6,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,7,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,8,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,9,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,10,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,11,SHOCK ABSORBER,16,142,0,0,16
GAB85308 ,12,SHOCK ABSORBER,16,142,0,0,16
GABG51729 ,1,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,2,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,3,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,4,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,5,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,6,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,7,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,8,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,9,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,10,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,11,SHOCK ABSORBER,0,143,0,0,0
GABG51729 ,12,SHOCK ABSORBER,0,143,0,0,0
GABG51891 ,1,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,2,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,3,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,4,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,5,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,6,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,7,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,8,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,9,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,10,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,11,SHOCK ABSORBER,0,144,0,0,0
GABG51891 ,12,SHOCK ABSORBER,0,144,0,0,0
GABG56840 ,1,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,2,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,3,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,4,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,5,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,6,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,7,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,8,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,9,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,10,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,11,SHOCK ABSORBER,0,145,0,0,0
GABG56840 ,12,SHOCK ABSORBER,0,145,0,0,0
GABG56841 ,1,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,2,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,3,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,4,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,5,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,6,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,7,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,8,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,9,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,10,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,11,SHOCK ABSORBER,0,146,0,0,0
GABG56841 ,12,SHOCK ABSORBER,0,146,0,0,0
GABG57716 ,1,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,2,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,3,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,4,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,5,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,6,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,7,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,8,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,9,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,10,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,11,SHOCK ABSORBER,0,147,0,0,0
GABG57716 ,12,SHOCK ABSORBER,0,147,0,0,0
GABG57717 ,1,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,2,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,3,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,4,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,5,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,6,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,7,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,8,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,9,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,10,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,11,SHOCK ABSORBER,0,148,0,0,0
GABG57717 ,12,SHOCK ABSORBER,0,148,0,0,0
GABG58930 ,1,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,2,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,3,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,4,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,5,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,6,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,7,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,8,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,9,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,10,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,11,SHOCK ABSORBER,0,149,0,0,0
GABG58930 ,12,SHOCK ABSORBER,0,149,0,0,0
GABG63546 ,1,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,2,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,3,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,4,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,5,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,6,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,7,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,8,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,9,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,10,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,11,SHOCK ABSORBER,0,150,0,0,0
GABG63546 ,12,SHOCK ABSORBER,0,150,0,0,0
GABG63600 ,1,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,2,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,3,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,4,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,5,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,6,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,7,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,8,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,9,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,10,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,11,SHOCK ABSORBER,0,151,0,0,0
GABG63600 ,12,SHOCK ABSORBER,0,151,0,0,0
GABG63783 ,1,SHOCK ABSORBER,1,152,0,9,10
GABG63783 ,2,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,3,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,4,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,5,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,6,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,7,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,8,SHOCK ABSORBER,1,152,0,0,10
GABG63783 ,9,SHOCK ABSORBER,1,152,2,0,8
GABG63783 ,10,SHOCK ABSORBER,1,152,0,0,8
GABG63783 ,11,SHOCK ABSORBER,1,152,0,0,8
GABG63783 ,12,SHOCK ABSORBER,1,152,0,0,8
GABG63828 ,1,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,2,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,3,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,4,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,5,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,6,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,7,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,8,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,9,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,10,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,11,SHOCK ABSORBER,0,153,0,0,0
GABG63828 ,12,SHOCK ABSORBER,0,153,0,0,0
GABG63829 ,1,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,2,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,3,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,4,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,5,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,6,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,7,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,8,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,9,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,10,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,11,SHOCK ABSORBER,0,154,0,0,0
GABG63829 ,12,SHOCK ABSORBER,0,154,0,0,0
GABG63832 ,1,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,2,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,3,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,4,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,5,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,6,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,7,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,8,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,9,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,10,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,11,SHOCK ABSORBER,0,155,0,0,0
GABG63832 ,12,SHOCK ABSORBER,0,155,0,0,0
GABG63845 ,1,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,2,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,3,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,4,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,5,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,6,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,7,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,8,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,9,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,10,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,11,SHOCK ABSORBER,0,156,0,0,0
GABG63845 ,12,SHOCK ABSORBER,0,156,0,0,0
GABG64037 ,1,SHOCK ABSORBER,4,157,0,4,8
GABG64037 ,2,SHOCK ABSORBER,4,157,0,0,8
GABG64037 ,3,SHOCK ABSORBER,4,157,0,0,8
GABG64037 ,4,SHOCK ABSORBER,4,157,0,0,8
GABG64037 ,5,SHOCK ABSORBER,4,157,2,0,6
GABG64037 ,6,SHOCK ABSORBER,4,157,0,0,6
GABG64037 ,7,SHOCK ABSORBER,4,157,0,0,6
GABG64037 ,8,SHOCK ABSORBER,4,157,0,0,6
